PRICE0,PRICE1,PRICE5,PRICE10,SALES0_0,SALES0_1,SALES0_5,SALES0_10,SALES1_0,SALES1_1,SALES1_5,SALES1_10,SALES5_0,SALES5_1,SALES5_5,SALES5_10,SALES10_0,SALES10_1,SALES10_5,SALES10_10
4.589231484,4.589231484,4.589231484,4.589231484,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418,96.03020418
3.981511434,3.981511434,3.981511434,3.981511434,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239,94.80489239
3.384590016,3.384590016,3.384590016,3.384590016,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544,96.16233544
5.156840467,5.156840467,5.156840467,5.156840467,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196,94.53358196
4.959754788,4.959754788,4.959754788,4.959754788,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654,94.95636654
2.837467136,2.837467136,2.837467136,2.837467136,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033,96.72376033
6.009341923,6.009341923,6.009341923,6.009341923,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607,93.85338607
5.094286033,5.094286033,5.094286033,5.094286033,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542,95.40852542
3.962362738,3.962362738,3.962362738,3.962362738,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694,96.37651694
6.992575377,6.992575377,6.992575377,6.992575377,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307,94.21105307
4.44637396,5.44637396,9.44637396,14.44637396,95.84750944,94.84750944,90.84750944,85.84750944,96.84750944,95.84750944,91.84750944,86.84750944,100.8475094,99.84750944,95.84750944,90.84750944,105.8475094,104.8475094,100.8475094,95.84750944
4.088156783,4.088156783,4.088156783,4.088156783,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578,95.53639578
3.156100045,4.156100045,8.156100045,13.15610005,95.93941763,94.93941763,90.93941763,85.93941763,96.93941763,95.93941763,91.93941763,86.93941763,100.9394176,99.93941763,95.93941763,90.93941763,105.9394176,104.9394176,100.9394176,95.93941763
4.139661804,4.139661804,4.139661804,4.139661804,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963,95.65042963
5.979079547,5.979079547,5.979079547,5.979079547,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088,95.11464088
7.371820906,8.371820906,12.37182091,17.37182091,92.91614378,91.91614378,87.91614378,82.91614378,93.91614378,92.91614378,88.91614378,83.91614378,97.91614378,96.91614378,92.91614378,87.91614378,102.9161438,101.9161438,97.91614378,92.91614378
3.806460909,3.806460909,3.806460909,3.806460909,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222,96.15774222
6.539722582,6.539722582,6.539722582,6.539722582,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725,93.10248725
4.674779067,4.674779067,4.674779067,4.674779067,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949,94.22591949
4.95046512,4.95046512,4.95046512,4.95046512,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007,95.29047007
5.298355773,5.298355773,5.298355773,5.298355773,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494,94.99737494
